ZDB-18-NEPN	ZDB-18-NOE
DE-D227	DE-D170
DE-D227	DE-L238
DE-201	DE-201a
DE-2914	DE-Po61
DE-840-3	DE-2170
DE-Re13	DE-M135
DE-Re13	DE-M357
DE-950-1	DE-1869
DE-2733	DE-Frei161
DE-MUS-530125	DE-MUS-450415
DE-MUS-530125	DE-MUS-715019
ZDB-179-WSZ	ZDB-179-WSN
ZDB-179-WKB	ZDB-179-WBK
DE-100-640	DE-100-710
ZDB-18-NEP	ZDB-18-NOE
ZDB-101-LET	ZDB-101-VTB
DE-B106	DE-B1513
DE-2294	DE-2336
DE-2294	DE-2091
DE-100-772	DE-100-305
DE-188-930	DE-188-25
DE-188-930	DE-188-726
DE-188-930	DE-188-802
DE-188-930	DE-188-812
DE-188-930	DE-188-814
DE-188-930	DE-188-816
DE-188-930	DE-188-822
DE-188-930	DE-188-823
DE-188-930	DE-188-867
DE-188-930	DE-188-869
DE-188-930	DE-188-870JA
DE-188-930	DE-188-870KO
DE-188-930	DE-188-870SI
DE-188-930	DE-188-871
DE-188-930	DE-188-877
DE-188-930	DE-188-879
DE-188-930	DE-188-885
DE-188-930	DE-188-896
DE-188-930	DE-188-898
DE-188-930	DE-188-908
DE-188-930	DE-188-912
ZDB-125-TTW	ZDB-125-TTZ
DE-2174	DE-M43
DE-38-440	DE-2131
ZDB-41-SSP	ZDB-41-UTBV
ZDB-112-SRR	ZDB-112-SRS
ZDB-109-LMI	ZDB-109-LBL
DE-Hil3-9	DE-Hil3-4
ZDB-91-CABI1	ZDB-91-CABI2
ZDB-91-CABI1	ZDB-91-CABI3
ZDB-90-HGE	ZDB-90-HGF
ZDB-90-HGE	ZDB-90-HGG
ZDB-90-HGE	ZDB-90-HGP
DE-38-101	DE-38-103
DE-38-101	DE-38-105
DE-38-101	DE-38-120
DE-38-101	DE-38-146
DE-38-101	DE-38-157
DE-38-101	DE-38-128
DE-38-101	DE-38-528
DE-38-101	DE-38-435
DE-255	DE-255-KIR
DE-MUS-061827	DE-MUS-710910
DE-MUS-061827	DE-MUS-846217
DE-MUS-482219	DE-MUS-076319
DE-MUS-413010	DE-MUS-129819
DE-MUS-135611	DE-MUS-135517
DE-916	DE-Luen4-5
ZDB-1-SAGS	ZDB-1-SAGS1
ZDB-1-SAGH	ZDB-1-SAGH1
ZDB-1-SAGB	ZDB-1-SAGB1
DE-100-505	DE-100-573
DE-M54	DE-M47
DE-Rav4	DE-Rav2
DE-578-M	DE-578-911
DE-Pa5	DE-Buer2
ZDB-28-ORP	ZDB-28-ORC
DE-MUS-802113	DE-We20
DE-38-465	DE-38-463
DE-588	DE-588a
DE-588	DE-588b
DE-588	DE-588c
DE-16-160	DE-16-45
DE-16-160	DE-16-63
DE-16-160	DE-16-102
DE-Bre16	DE-1957
DE-Sib1	DE-Tr3
DE-M490	DE-M48
ZDB-1-DGR	ZDB-1-DG2
ZDB-1-SAGK	ZDB-1-SAGK1
ZDB-1-ECJ	ZDB-1-ECH
DE-B1572	DE-B1521
ZDB-1-NEL	ZDB-1-NEF
ZDB-1-CAJ	ZDB-1-CAA
ZDB-1-CAJ	ZDB-1-CAJK
ZDB-1-OJD	ZDB-1-ENL
DE-B232	DE-Stg112
DE-188-920	DE-188-813
DE-188-920	DE-188-878
DE-D271	DE-L63
DE-578-876	DE-578-905
DE-1198	DE-1144
DE-38-503	DE-38-511
DE-38-503	DE-38-519
DE-38-503	DE-38-521
DE-38-503	DE-38-524
DE-38-503	DE-38-525
DE-1156	DE-294-31
DE-B171	DE-B171-1
DE-B171	DE-B171-3
DE-38-461	DE-38-462
DE-77-006	DE-77-103
DE-77-006	DE-77-104
DE-77-006	DE-77-105
DE-77-006	DE-77-106
DE-77-006	DE-77-108
DE-77-006	DE-77-PMC
DE-51	DE-Det3
DE-1116	DE-1011
DE-Wol4	DE-Bit3
DE-Kn182	DE-B2162
DE-Kn182	DE-Bs74
DE-Kn182	DE-Goe146
DE-Kn182	DE-M479
DE-Kn182	DE-Stg192
DE-H66	DE-H151
DE-H66	DE-H153
DE-Ful2	DE-Ful2a
DE-Bor4	DE-541
DE-958	DE-900
DE-261	DE-759
DE-Luen4	DE-Luen4-1
DE-Luen4	DE-Luen4-2
DE-38-305	DE-38-402
DE-B718	DE-B719
DE-17-65	DE-17-64
DE-18-285	DE-H365
DE-18-261	DE-18-280
DE-77-016	DE-77-017
DE-542	DE-Mer1
DE-Bo56	DE-Bo57
DE-634	DE-Co1
DE-634	DE-Sen1
DE-634	DE-Sen1-1
DE-32	DE-Wim12
DE-15	DE-15-100
DE-Wb1	DE-Wb2
DE-3-18	DE-3-20
DE-3-18	DE-3-25
DE-3-18	DE-3-37
DE-3-18	DE-3-75
DE-3-18	DE-3-86
DE-3-18	DE-3-98
DE-3-4	DE-3-7
DE-3-4	DE-3-15
DE-3-4	DE-3-16
DE-3-4	DE-3-21
DE-3-4	DE-3-55
DE-28	DE-R116
DE-9	DE-9-10
DE-9	DE-9-14
DE-9	DE-9-23
DE-9	DE-9-24
DE-9	DE-9-25
DE-9	DE-9-26
DE-9	DE-9-34
DE-9	DE-9-42
DE-9	DE-9-46
DE-9	DE-9-47
DE-9	DE-9-50
DE-9	DE-9-53
DE-9	DE-9-57
DE-9	DE-9-58
DE-9	DE-9-71
DE-9	DE-9-74
DE-9	DE-9-75
DE-9	DE-9-100
DE-9	DE-9-103
DE-9	DE-9-104
DE-9	DE-9-106
DE-9	DE-9-107
DE-Po24	DE-B1511
DE-B479	DE-Frei142
DE-11-131	DE-11-98
DE-11-131	DE-11-114
DE-11-131	DE-11-145
DE-11-131	DE-11-149
DE-11-105	DE-11-106
DE-11-105	DE-11-135
DE-11-87	DE-11-87Ch
DE-11-87	DE-11-87Gg
DE-11-87	DE-11-87Ma
DE-11-87	DE-11-87Ph
DE-11-87	DE-11-87Ps
DE-11-87	DE-11-87ZFBU
DE-11-97	DE-11-17
DE-11-97	DE-11-18
DE-11-97	DE-11-19
DE-11-97	DE-11-20
DE-11-97	DE-11-22
DE-11-97	DE-11-26
DE-11-97	DE-11-28
DE-11-97	DE-11-31
DE-11-97	DE-11-32
DE-11-97	DE-11-33
DE-11-97	DE-11-35
DE-11-97	DE-11-36
DE-11-97	DE-11-39
DE-11-97	DE-11-40
DE-11-97	DE-11-42
DE-11-97	DE-11-45
DE-11-97	DE-11-84
DE-11-97	DE-11-148
DE-11	DE-11-44
DE-11	DE-11-47
DE-11	DE-11-54
DE-11	DE-11-57
DE-11	DE-11-89
DE-11	DE-11-91
DE-11	DE-11-94
DE-11	DE-11-95
DE-11	DE-11-96
DE-11	DE-11-132
DE-11	DE-11-146
DE-91	DE-M351
DE-Frei164	DE-Frei25
